Oarb_147151_c1_g2	Bifunctional peptidase and (3S)-lysyl hydroxylase Jmjd7.Mus musculus 
Oarb_141394_c6_g1	Putative tyramine receptor 2.Locusta migratoria 
Oarb_115957_c4_g3	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial.Xenopus tropicalis 
Oarb_153287_c3_g2	WD repeat-containing protein 78.Homo sapiens 
Oarb_137619_c0_g1	E3 ubiquitin-protein ligase RNF38.Mus musculus 
Oarb_135377_c2_g1	Melatonin receptor type 1A.Mus musculus 
Oarb_148060_c2_g2	Tudor domain-containing protein 7.Bos taurus 
Oarb_148957_c3_g1	Probable cytochrome P450 CYP44.Caenorhabditis elegans 
Oarb_140474_c0_g1	Telomerase reverse transcriptase.Homo sapiens 
Oarb_113132_c6_g1	Dual specificity protein phosphatase 12.Rattus norvegicus 
Oarb_151568_c5_g3	Armadillo repeat-containing protein 4.Mus musculus 
Oarb_152724_c5_g1	E3 ubiquitin-protein ligase MARCH6.Pongo abelii 
Oarb_140737_c6_g3	Beta-hexosaminidase 1.Arabidopsis thaliana 
Oarb_151498_c5_g1	2-oxoglutarate-dependent dioxygenase htyE.Aspergillus rugulosus 
Oarb_131561_c0_g3	Cadherin EGF LAG seven-pass G-type receptor 2.Mus musculus 
Oarb_154762_c5_g2	Regulator of nonsense transcripts UPF2.Arabidopsis thaliana 
Oarb_152407_c0_g1	Erlin-2.Rattus norvegicus 
Oarb_150289_c5_g2	F-box/WD repeat-containing protein 7.Rattus norvegicus 
Oarb_153079_c4_g1	Multivesicular body subunit 12B.Mus musculus 
Oarb_152434_c9_g2	Dystrophin.Homo sapiens 
Oarb_98837_c0_g1	Cadherin-23.Rattus norvegicus 
Oarb_150177_c4_g3	Putative deoxyribonuclease TATDN3.Homo sapiens 
Oarb_152862_c2_g2	Flavin reductase (NADPH).Homo sapiens 
Oarb_127075_c0_g1	Nuclease EXOG, mitochondrial.Danio rerio 
Oarb_155705_c11_g1	Agrin.Gallus gallus 
Oarb_145565_c2_g1	Aspartate 1-decarboxylase.Aliivibrio fischeri (strain ATCC 700601 / ES114) 
Oarb_132608_c0_g1	Pineal opsin.Petromyzon marinus 
Oarb_120634_c2_g1	Nicolin-1.Canis lupus familiaris 
Oarb_133294_c2_g1	NACHT domain- and WD repeat-containing protein 1.Mus musculus 
Oarb_151033_c4_g2	Lysosomal alpha-glucosidase.Mus musculus 
Oarb_147765_c2_g1	Tubulin--tyrosine ligase.Homo sapiens 
Oarb_145515_c2_g1	High-affinity choline transporter 1.Drosophila melanogaster 
Oarb_132437_c0_g2	Elongation of very long chain fatty acids protein 4.Macaca mulatta 
Oarb_151236_c3_g1	Acetoacetyl-CoA synthetase.Xenopus tropicalis 
Oarb_151703_c1_g1	Lamin-A.Xenopus laevis 
Oarb_152044_c2_g1	Exportin-T.Pongo abelii 
Oarb_128110_c2_g1	Somatostatin receptor type 4.Rattus norvegicus 
Oarb_142732_c1_g1	Peroxidasin homolog.Mus musculus 
Oarb_135311_c4_g1	EGF-like repeat and discoidin I-like domain-containing protein 3.Homo sapiens 
Oarb_139647_c3_g1	Glucose-fructose oxidoreductase domain-containing protein 1.Homo sapiens 
Oarb_148299_c2_g1	Asparagine synthetase [glutamine-hydrolyzing].Pongo abelii 
Oarb_100193_c0_g1	Centrosomal protein of 152 kDa.Mus musculus 
Oarb_148082_c3_g2	Sorting nexin-33.Mus musculus 
Oarb_127534_c1_g1	Coadhesin (Fragment).Acropora millepora 
Oarb_154885_c8_g1	Kelch-like protein 2.Rattus norvegicus 
Oarb_145800_c0_g1	E3 ubiquitin-protein ligase hyd.Drosophila melanogaster 
Oarb_111032_c4_g3	Ras-related protein Rab-34.Mus musculus 
Oarb_122622_c0_g2	Sacsin.Homo sapiens 
Oarb_155479_c7_g2	Adhesion G-protein coupled receptor D1.Mus musculus 
Oarb_101581_c4_g1	Transposon Ty3-G Gag-Pol polyprotein.Saccharomyces cerevisiae (strain ATCC 204508 / S288c) 
Oarb_106192_c0_g2	Organic cation transporter protein.Drosophila melanogaster 
Oarb_145962_c5_g2	Glucose-induced degradation protein 8 homolog.Nematostella vectensis 
Oarb_146490_c3_g1	Transposon Tf2-9 polyprotein.Schizosaccharomyces pombe (strain 972 / ATCC 24843) 
Oarb_134115_c1_g1	Aspartyl/asparaginyl beta-hydroxylase.Homo sapiens 
Oarb_127299_c4_g1	FK506-binding protein 2.Dictyostelium discoideum 
Oarb_149151_c1_g1	Mitogen-activated protein kinase kinase kinase 3.Mus musculus 
Oarb_139765_c3_g1	Protein unc-93 homolog A.Xenopus laevis 
Oarb_129119_c1_g1	Origin recognition complex subunit 4.Xenopus laevis 
Oarb_112932_c2_g2	Tubulin alpha-3 chain.Rattus norvegicus 
Oarb_149298_c1_g1	Transcription factor IIIA.Rattus norvegicus 
Oarb_134449_c0_g1	Protein mab-21-like 3.Mus musculus 
Oarb_120858_c3_g1	Sedoheptulokinase.Mus musculus 
Oarb_150895_c3_g3	BRCA1-associated ATM activator 1.Homo sapiens 
Oarb_148053_c2_g2	Kelch-like protein diablo.Drosophila persimilis 
Oarb_125669_c1_g1	Coadhesin (Fragment).Acropora millepora 
Oarb_142874_c1_g1	LINE-1 retrotransposable element ORF2 protein.Homo sapiens 
Oarb_137860_c0_g1	Eukaryotic translation initiation factor 4E type 3-A.Xenopus laevis 
Oarb_116365_c0_g1	Structural maintenance of chromosomes protein 3.Mus musculus 
Oarb_154890_c6_g1	Protein FAM160B1.Xenopus laevis 
Oarb_111541_c1_g1	Tissue factor pathway inhibitor.Oryctolagus cuniculus 
Oarb_141331_c0_g1	TNF receptor-associated factor 3.Mus musculus 
Oarb_145703_c3_g1	Small G protein signaling modulator 3 homolog.Xenopus laevis 
Oarb_129298_c2_g3	Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha.Mus musculus 
Oarb_117646_c4_g1	WD repeat-containing protein 41.Mus musculus 
Oarb_129953_c7_g1	Protein CWC15 homolog A.Xenopus laevis 
Oarb_152779_c5_g2	E3 ubiquitin-protein ligase TRIM71.Mus musculus 
Oarb_155503_c3_g1	Protocadherin Fat 4.Mus musculus 
Oarb_136876_c3_g4	Probable ATP-dependent RNA helicase DDX60.Homo sapiens 
Oarb_151509_c4_g2	Protein eyes shut homolog.Homo sapiens 
Oarb_104641_c4_g1	Neuralized-like protein 4.Mus musculus 
Oarb_147114_c0_g4	Latrophilin Cirl.Drosophila virilis 
Oarb_151288_c3_g1	ATP-dependent RNA helicase DDX3Y.Pan troglodytes 
Oarb_153700_c10_g1	Molybdate-anion transporter.Mus musculus 
Oarb_116927_c1_g2	Double-stranded RNA-binding protein Staufen homolog 2.Danio rerio 
Oarb_153108_c1_g3	Arylacetamide deacetylase.Oryctolagus cuniculus 
Oarb_154834_c9_g2	Laminin subunit alpha-2.Mus musculus 
Oarb_107159_c0_g1	Kelch-like protein 21.Xenopus laevis 
Oarb_153066_c5_g1	WD repeat-containing protein 49.Homo sapiens 
Oarb_153743_c5_g1	RNA-directed DNA polymerase from mobile element jockey.Drosophila melanogaster 
Oarb_138948_c1_g1	Collagen triple helix repeat-containing protein 1.Homo sapiens 
Oarb_133900_c5_g1	D-inositol 3-phosphate glycosyltransferase.Rhodococcus erythropolis (strain PR4 / NBRC 100887) 
Oarb_154980_c13_g1	Centrosomal protein of 152 kDa.Xenopus laevis 
Oarb_128342_c0_g1	Metal transporter CNNM2.Rattus norvegicus 
Oarb_150405_c3_g1	Sodium/potassium-transporting ATPase subunit alpha-1.Oreochromis mossambicus 
Oarb_155627_c15_g1	Integrase/recombinase xerD homolog.Selenomonas ruminantium 
Oarb_151495_c2_g1	Cell division cycle protein 27 homolog.Bos taurus 
Oarb_154453_c0_g1	E3 ubiquitin-protein ligase DCST1.Homo sapiens 
Oarb_150427_c2_g1	Propionyl-CoA carboxylase alpha chain, mitochondrial.Rattus norvegicus 
Oarb_143560_c5_g4	Congested-like trachea protein.Drosophila melanogaster 
Oarb_154398_c11_g2	Protein SMG5.Mus musculus 
Oarb_96020_c0_g1	Fanconi anemia group D2 protein.Homo sapiens 
Oarb_103262_c1_g1	Cytochrome P450 27C1.Danio rerio 
Oarb_155559_c17_g1	Dihydroxy-acid dehydratase.Tropheryma whipplei (strain Twist) 
Oarb_132490_c2_g1	Thioredoxin domain-containing protein 5.Homo sapiens 
Oarb_66702_c0_g1	Hippocalcin-like protein 1.Homo sapiens 
Oarb_153484_c6_g2	Origin recognition complex subunit 3.Mus musculus 
Oarb_123796_c0_g1	PR domain zinc finger protein 13.Mus musculus 
Oarb_117255_c4_g1	Sorting nexin-14.Mus musculus 
Oarb_150739_c1_g2	Tektin-4.Bos taurus 
Oarb_108529_c0_g1	NACHT, LRR and PYD domains-containing protein 3.Mus musculus 
Oarb_132688_c2_g3	46 kDa FK506-binding nuclear protein.Spodoptera frugiperda 
Oarb_136066_c7_g1	Threonine aspartase 1.Mus musculus 
Oarb_150423_c0_g1	V-type proton ATPase 116 kDa subunit a isoform 1.Bos taurus 
Oarb_146037_c5_g1	Protein FRA10AC1 homolog.Mus musculus 
Oarb_123920_c6_g2	Phospholipase ABHD3.Homo sapiens 
Oarb_155661_c8_g2	Potassium channel subfamily T member 1.Mus musculus 
Oarb_21677_c0_g1	Splicing factor 3B subunit 6.Drosophila melanogaster 
Oarb_149987_c1_g1	Short-chain dehydrogenase/reductase family 42E member 1.Macaca fascicularis 
Oarb_129359_c3_g2	Zinc metalloproteinase nas-22.Caenorhabditis elegans 
Oarb_131222_c3_g1	Immunoglobulin superfamily member 10.Rattus norvegicus 
Oarb_132322_c3_g1	Thimet oligopeptidase.Homo sapiens 
Oarb_154254_c8_g1	Lipoxygenase homology domain-containing protein 1.Homo sapiens 
Oarb_108251_c4_g1	ATP synthase subunit gamma, mitochondrial.Bos taurus 
Oarb_117482_c2_g2	LINE-1 reverse transcriptase homolog.Nycticebus coucang 
Oarb_144621_c1_g2	G2-specific protein kinase fin1.Schizosaccharomyces pombe (strain 972 / ATCC 24843) 
Oarb_101442_c3_g1	Low-density lipoprotein receptor-related protein 6.Homo sapiens 
Oarb_156210_c0_g1	Helicase SRCAP.Homo sapiens 
Oarb_99877_c0_g1	EF-hand calcium-binding domain-containing protein 5.Mus musculus 
Oarb_103682_c0_g3	NFX1-type zinc finger-containing protein 1.Homo sapiens 
Oarb_154307_c2_g1	Guanylate-binding protein 6.Pongo abelii 
Oarb_154157_c10_g2	Glucose-6-phosphate exchanger SLC37A4.Homo sapiens 
Oarb_154978_c8_g1	HEAT repeat-containing protein 1 homolog.Drosophila melanogaster 
Oarb_151546_c1_g5	Zinc transporter ZIP14.Mus musculus 
Oarb_128591_c0_g1	Casein kinase II subunit alpha.Mus musculus 
Oarb_133790_c0_g2	Sterile alpha motif domain-containing protein 9-like.Homo sapiens 
Oarb_147873_c4_g3	Vesicular glutamate transporter 2.1.Danio rerio 
Oarb_127950_c1_g1	TBC1 domain family member 2B.Homo sapiens 
Oarb_111470_c13_g3	Cartilage intermediate layer protein 2.Homo sapiens 
Oarb_145142_c1_g1	Ras association domain-containing protein 1.Mus musculus 
Oarb_107011_c3_g1	Hemicentin-1.Homo sapiens 
Oarb_133394_c0_g1	Glycine-rich RNA-binding protein RZ1A.Arabidopsis thaliana 
Oarb_147988_c1_g2	Ubiquitin thioesterase ZRANB1.Homo sapiens 
Oarb_126267_c1_g2	Helicase with zinc finger domain 2.Homo sapiens 
Oarb_155738_c13_g3	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2.Mus musculus 
Oarb_147823_c3_g1	Tyrosine kinase receptor Cad96Ca.Drosophila melanogaster 
Oarb_137664_c4_g2	N-lysine methyltransferase KMT5A-A.Danio rerio 
Oarb_93142_c0_g1	NACHT domain- and WD repeat-containing protein 1.Homo sapiens 
Oarb_154706_c12_g2	Kalirin.Homo sapiens 
Oarb_155431_c6_g1	Phospholipid scramblase 2.Bos taurus 
Oarb_115740_c4_g1	Ubiquitin carboxyl-terminal hydrolase CYLD.Mus musculus 
Oarb_153159_c6_g1	Sister chromatid cohesion protein PDS5 homolog B.Mus musculus 
Oarb_110912_c1_g2	Nucleotide-binding oligomerization domain-containing protein 2.Mus musculus 
Oarb_142616_c3_g1	Protein CLEC16A.Mus musculus 
Oarb_155192_c7_g1	NACHT domain- and WD repeat-containing protein 1.Homo sapiens 
Oarb_147534_c2_g1	Natural resistance-associated macrophage protein 2.Mus musculus 
Oarb_129513_c4_g1	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial.Mus musculus 
Oarb_101155_c2_g1	Serine-protein kinase ATM.Sus scrofa 
Oarb_153021_c4_g3	Adhesion G protein-coupled receptor L1.Bos taurus 
Oarb_153451_c8_g1	Dual specificity tyrosine-phosphorylation-regulated kinase 1B.Homo sapiens 
Oarb_155292_c13_g2	Peroxisomal multifunctional enzyme type 2.Homo sapiens 
Oarb_153909_c5_g2	Malignant fibrous histiocytoma-amplified sequence 1 homolog.Xenopus tropicalis 
Oarb_29205_c0_g1	Cullin-4B.Homo sapiens 
Oarb_105313_c1_g8	40S ribosomal protein S3.Sus scrofa 
Oarb_143042_c0_g1	DNA polymerase epsilon subunit 2.Mus musculus 
Oarb_139916_c1_g1	Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1.Bos taurus 
Oarb_119574_c1_g1	Glucosamine 6-phosphate N-acetyltransferase.Pongo abelii 
Oarb_134156_c2_g1	Calmodulin.Chlamydomonas reinhardtii 
Oarb_117547_c5_g2	Transient receptor potential cation channel subfamily M member 6.Mus musculus 
Oarb_142363_c0_g1	SID1 transmembrane family member 1.Mus musculus 
Oarb_135950_c2_g1	E3 ubiquitin-protein ligase UBR4.Homo sapiens 
Oarb_103082_c1_g1	NACHT, LRR and PYD domains-containing protein 10.Mus musculus 
Oarb_153536_c3_g1	Tyrosine-protein kinase transmembrane receptor Ror.Drosophila melanogaster 
Oarb_138395_c0_g2	Hemicentin-1.Homo sapiens 
Oarb_153656_c3_g1	Solute carrier family 2, facilitated glucose transporter member 3.Homo sapiens 
Oarb_145560_c0_g1	Probable methyltransferase TARBP1.Homo sapiens 
Oarb_153405_c6_g1	Coiled-coil domain-containing protein 62.Mus musculus 
Oarb_151572_c4_g1	Trafficking protein particle complex subunit 9.Xenopus laevis 
Oarb_91956_c0_g1	DC-STAMP domain-containing protein 2.Homo sapiens 
Oarb_147849_c3_g2	SHC-transforming protein 4.Homo sapiens 
Oarb_134727_c1_g3	Probable ethanolamine kinase.Nematostella vectensis 
Oarb_149485_c0_g1	Amyloid-beta A4 precursor protein-binding family A member 1.Homo sapiens 
Oarb_153391_c0_g1	TNF receptor-associated factor 2.Homo sapiens 
Oarb_106080_c2_g1	A-kinase anchor protein 9.Mus musculus 
Oarb_147111_c3_g1	Protein RER1.Bos taurus 
Oarb_146774_c1_g1	Probable multidrug resistance-associated protein lethal(2)03659.Drosophila melanogaster 
Oarb_151150_c2_g4	Nephrocystin-3.Xenopus tropicalis 
Oarb_140639_c4_g2	Cytosolic iron-sulfur assembly component 2B.Homo sapiens 
Oarb_155205_c7_g2	E3 ubiquitin-protein ligase HERC2.Mus musculus 
Oarb_94091_c0_g1	Titin.Homo sapiens 
Oarb_150055_c3_g1	U3 small nucleolar RNA-associated protein 14 homolog B.Mus musculus 
Oarb_146366_c1_g2	Collagen triple helix repeat-containing protein 1.Rattus norvegicus 
Oarb_143778_c3_g1	E3 ubiquitin-protein ligase AMFR.Mus musculus 
Oarb_153741_c6_g2	Fat storage-inducing transmembrane protein 2.Xenopus tropicalis 
Oarb_139762_c1_g1	Transmembrane protein 41A.Mus musculus 
Oarb_145289_c3_g1	Low-density lipoprotein receptor-related protein 4.Homo sapiens 
Oarb_145844_c0_g1	Interferon regulatory factor 8.Gallus gallus 
Oarb_137275_c1_g1	Major facilitator superfamily domain-containing protein 6.Homo sapiens 
Oarb_124749_c1_g1	Cubilin.Rattus norvegicus 
Oarb_149198_c1_g1	Serine/threonine-protein kinase Nek1.Mus musculus 
Oarb_106099_c0_g1	Aggrecan core protein.Canis lupus familiaris 
Oarb_152176_c3_g1	Ataxin-2.Homo sapiens 
Oarb_133179_c2_g1	Fanconi anemia group C protein.Homo sapiens 
Oarb_143958_c0_g1	Origin recognition complex subunit 2.Homo sapiens 
Oarb_122201_c0_g1	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial.Danio rerio 
Oarb_101892_c0_g3	G patch domain-containing protein 1.Homo sapiens 
Oarb_134376_c3_g1	Probable palmitoyltransferase ZDHHC11.Mus musculus 
Oarb_152999_c6_g4	Mei4-dependent protein 6.Schizosaccharomyces pombe (strain 972 / ATCC 24843) 
Oarb_134054_c4_g1	Transcriptional repressor NF-X1.Bos taurus 
Oarb_147690_c4_g3	Ataxin-7-like protein 3.Danio rerio 
Oarb_153074_c5_g1	Protein argonaute-2.Homo sapiens 
Oarb_102177_c0_g1	Nephrocystin-4.Xenopus laevis 
Oarb_153716_c4_g1	Kelch-like protein 20.Mus musculus 
Oarb_130864_c0_g1	Large neutral amino acids transporter small subunit 1.Oryctolagus cuniculus 
Oarb_152192_c4_g1	U4/U6 small nuclear ribonucleoprotein Prp31.Xenopus laevis 
Oarb_141100_c0_g1	Metallo-beta-lactamase domain-containing protein 2.Bos taurus 
Oarb_105751_c0_g1	T-box transcription factor TBX1.Homo sapiens 
Oarb_146267_c0_g1	Prostaglandin reductase-3.Mus musculus 
Oarb_121916_c0_g2	TNF receptor-associated factor 4.Mus musculus 
Oarb_133752_c2_g1	Protein FAM124A.Pongo abelii 
Oarb_155338_c4_g4	Rotatin.Mus musculus 
Oarb_151747_c1_g1	Protein-L-isoaspartate O-methyltransferase domain-containing protein 2.Bos taurus 
Oarb_148155_c2_g3	Potassium voltage-gated channel subfamily B member 1.Homo sapiens 
Oarb_278984_c0_g1	ATP-dependent RNA helicase DDX39A.Homo sapiens 
Oarb_144160_c2_g1	Resact receptor.Arbacia punctulata 
Oarb_153346_c3_g1	Cytochrome P450 10.Lymnaea stagnalis 
Oarb_153182_c7_g1	Glutamine-rich protein 2.Homo sapiens 
Oarb_134731_c3_g2	Allene oxide synthase-lipoxygenase protein.Plexaura homomalla 
Oarb_150698_c1_g4	GRIP1-associated protein 1.Mus musculus 
Oarb_136821_c1_g1	Mucin-like protein (Fragment).Acropora millepora 
Oarb_133534_c2_g1	Centrosomal protein of 63 kDa.Gallus gallus 
Oarb_145170_c1_g1	Ras-related protein Rab-23.Homo sapiens 
Oarb_23759_c0_g1	Casein kinase II subunit alpha-1.Arabidopsis thaliana 
Oarb_147389_c0_g2	GPI ethanolamine phosphate transferase 1.Mus musculus 
Oarb_143361_c1_g1	Transcription factor ETV6.Mus musculus 
Oarb_155725_c15_g1	ABC transporter A family member 2.Dictyostelium discoideum 
Oarb_112183_c4_g1	Low-density lipoprotein receptor-related protein 6.Homo sapiens 
Oarb_130354_c0_g1	Splicing factor, suppressor of white-apricot homolog.Homo sapiens 
Oarb_107015_c7_g2	Pterin-4-alpha-carbinolamine dehydratase 2.Homo sapiens 
Oarb_104522_c4_g7	Cytochrome P450 3A56.Fundulus heteroclitus 
Oarb_107678_c1_g1	Cytochrome c oxidase subunit 1.Lumbricus terrestris 
Oarb_143061_c0_g1	Molybdate-anion transporter.Bos taurus 
Oarb_154836_c7_g1	Polyamine-modulated factor 1-binding protein 1.Rattus norvegicus 
Oarb_98393_c0_g1	Beta-adaptin-like protein A.Arabidopsis thaliana 
Oarb_96462_c0_g1	Propionyl-CoA carboxylase beta chain, mitochondrial.Homo sapiens 
Oarb_133756_c7_g1	4-hydroxybutyrate coenzyme A transferase.Clostridium kluyveri (strain ATCC 8527 / DSM 555 / NCIMB 10680) 
Oarb_106359_c3_g1	Unconventional myosin heavy chain 6.Caenorhabditis briggsae 
Oarb_105711_c0_g1	Serine protease 23.Rattus norvegicus 
Oarb_152381_c4_g2	Protein DDI1 homolog 2.Danio rerio 
Oarb_145162_c1_g1	UTP--glucose-1-phosphate uridylyltransferase.Bos taurus 
Oarb_128392_c3_g2	Peroxinectin A.Dictyostelium discoideum 
Oarb_45093_c0_g1	Histone H3.3.Xenopus tropicalis 
Oarb_105703_c6_g1	E3 ubiquitin-protein ligase DZIP3.Mus musculus 
Oarb_155211_c2_g1	NFX1-type zinc finger-containing protein 1.Homo sapiens 
Oarb_114020_c2_g3	Solute carrier family 23 member 2.Xenopus tropicalis 
Oarb_147482_c0_g1	Octopamine receptor beta-2R.Chilo suppressalis 
Oarb_139679_c4_g1	Kelch-like protein 28.Homo sapiens 
Oarb_150109_c2_g1	X-linked retinitis pigmentosa GTPase regulator-interacting protein 1.Bos taurus 
Oarb_140667_c2_g2	Protein mono-ADP-ribosyltransferase PARP10.Mus musculus 
Oarb_120143_c1_g1	Zinc finger CCCH domain-containing protein 13.Mus musculus 
Oarb_115625_c2_g1	Aggrecan core protein.Canis lupus familiaris 
Oarb_136791_c2_g1	THAP domain-containing protein 2.Mus musculus 
Oarb_153911_c1_g1	Cilia- and flagella-associated protein 43.Mus musculus 
Oarb_152799_c1_g1	LINE-1 retrotransposable element ORF2 protein.Homo sapiens 
Oarb_123651_c1_g1	Tropomyosin.Trichinella pseudospiralis 
Oarb_152576_c5_g3	Vacuolar protein sorting-associated protein 11 homolog.Mus musculus 
Oarb_132062_c0_g1	Endoglucanase.Dictyostelium discoideum 
Oarb_145058_c5_g1	Mitochondrial amidoxime reducing component 2.Macaca fascicularis 
Oarb_153310_c6_g1	Fibropellin-1.Strongylocentrotus purpuratus 
Oarb_139888_c8_g1	Calcium/calmodulin-dependent protein kinase kinase 2.Rattus norvegicus 
Oarb_154172_c4_g1	Probable RNA-directed DNA polymerase from transposon X-element.Drosophila melanogaster 
Oarb_109213_c4_g1	Replication protein A 70 kDa DNA-binding subunit.Xenopus laevis 
Oarb_120930_c3_g2	Dynein heavy chain, cytoplasmic.Drosophila melanogaster 
Oarb_153537_c0_g1	Solute carrier family 49 member 4.Homo sapiens 
Oarb_109400_c2_g1	Solute carrier family 22 member 15.Homo sapiens 
Oarb_147791_c1_g1	Dynein heavy chain 3, axonemal.Mus musculus 
Oarb_114519_c2_g1	NPC intracellular cholesterol transporter 1.Homo sapiens 
Oarb_132855_c0_g1	Golgi-associated plant pathogenesis-related protein 1.Mus musculus 
Oarb_152429_c4_g1	Tudor domain-containing protein 1.Homo sapiens 
Oarb_117978_c2_g1	Tripartite motif-containing protein 3.Mus musculus 
Oarb_146785_c0_g2	COP9 signalosome complex subunit 1.Mus musculus 
Oarb_115634_c7_g1	Bromodomain-containing protein 9.Homo sapiens 
Oarb_154231_c5_g3	Solute carrier family 22 member 6-B.Xenopus laevis 
Oarb_129094_c3_g1	Calmodulin.Pleurotus cornucopiae 
Oarb_144399_c1_g1	2,3-bisphosphoglycerate-independent phosphoglycerate mutase.Clostridium novyi (strain NT) 
Oarb_246029_c0_g1	Vertnin.Ailuropoda melanoleuca 
Oarb_116164_c3_g1	RING finger protein 141.Bos taurus 
Oarb_148831_c3_g2	Cytochrome P450 3A24.Ovis aries 
Oarb_140496_c3_g1	Vacuolar protein sorting-associated protein 26B.Homo sapiens 
Oarb_105928_c3_g2	Elongator complex protein 1.Oryctolagus cuniculus 
Oarb_154648_c9_g1	Mitogen-activated protein kinase kinase kinase 1.Mus musculus 
Oarb_133326_c1_g1	Sulfotransferase family cytosolic 1B member 1.Canis lupus familiaris 
Oarb_27714_c0_g1	Elongation factor 2.Caenorhabditis elegans 
Oarb_111871_c2_g1	E3 ubiquitin-protein ligase TRIP12.Xenopus tropicalis 
Oarb_102142_c0_g1	Krueppel-like factor 5.Homo sapiens 
Oarb_135589_c1_g1	39S ribosomal protein L47, mitochondrial.Bos taurus 
Oarb_143305_c1_g1	Transmembrane protein 79.Mus musculus 
Oarb_143026_c4_g1	Kinesin-like protein KIF20A.Homo sapiens 
Oarb_131097_c0_g1	Protein ALP1-like.Arabidopsis thaliana 
Oarb_150072_c2_g1	Neogenin.Homo sapiens 
Oarb_95603_c0_g1	Neurogenic locus notch homolog protein 1.Xenopus laevis 
Oarb_141568_c1_g1	Acetylcholinesterase.Felis catus 
Oarb_128005_c0_g1	CSC1-like protein HYP1.Arabidopsis thaliana 
Oarb_155425_c27_g1	CUB and peptidase domain-containing protein 2 (Fragment).Acropora millepora 
